Driver,Team,LapTime,LapNumber,Compound,TyreLife,Stint,IsAccurate,Year,GP,LapTimeSeconds,NormalizedLapTime,CompoundEncoded
GAS,Alpine,0 days 00:01:37.416000,57.0,SOFT,20.0,2.0,True,2024,Singapore,97.416,8.684785763175896,0.0
GAS,Alpine,0 days 00:01:37.621000,58.0,SOFT,21.0,2.0,True,2024,Singapore,97.621,8.889785763175894,0.0
GAS,Alpine,0 days 00:01:37.746000,59.0,SOFT,22.0,2.0,True,2024,Singapore,97.746,9.014785763175894,0.0
GAS,Alpine,0 days 00:01:38.189000,60.0,SOFT,23.0,2.0,True,2024,Singapore,98.189,9.457785763175892,0.0
GAS,Alpine,0 days 00:01:39.498000,61.0,SOFT,24.0,2.0,True,2024,Singapore,99.498,10.766785763175903,0.0
RIC,RB,0 days 00:01:40.947000,2.0,SOFT,2.0,1.0,True,2024,Singapore,100.947,12.536633109619686,0.0
RIC,RB,0 days 00:01:40.057000,3.0,SOFT,3.0,1.0,True,2024,Singapore,100.057,11.646633109619685,0.0
RIC,RB,0 days 00:01:39.545000,4.0,SOFT,4.0,1.0,True,2024,Singapore,99.545,11.134633109619685,0.0
RIC,RB,0 days 00:01:39.585000,5.0,SOFT,5.0,1.0,True,2024,Singapore,99.585,11.174633109619677,0.0
RIC,RB,0 days 00:01:39.223000,6.0,SOFT,6.0,1.0,True,2024,Singapore,99.223,10.812633109619682,0.0
RIC,RB,0 days 00:01:39.598000,7.0,SOFT,7.0,1.0,True,2024,Singapore,99.598,11.187633109619682,0.0
RIC,RB,0 days 00:01:39.615000,8.0,SOFT,8.0,1.0,True,2024,Singapore,99.615,11.204633109619678,0.0
RIC,RB,0 days 00:01:39.598000,9.0,SOFT,9.0,1.0,True,2024,Singapore,99.598,11.187633109619682,0.0
RIC,RB,0 days 00:01:38.589000,12.0,MEDIUM,2.0,2.0,True,2024,Singapore,98.589,10.178633109619682,1.0
RIC,RB,0 days 00:01:38.644000,13.0,MEDIUM,3.0,2.0,True,2024,Singapore,98.644,10.233633109619689,1.0
RIC,RB,0 days 00:01:38.660000,14.0,MEDIUM,4.0,2.0,True,2024,Singapore,98.66,10.24963310961968,1.0
RIC,RB,0 days 00:01:38.774000,15.0,MEDIUM,5.0,2.0,True,2024,Singapore,98.774,10.363633109619684,1.0
RIC,RB,0 days 00:01:38.420000,16.0,MEDIUM,6.0,2.0,True,2024,Singapore,98.42,10.009633109619685,1.0
RIC,RB,0 days 00:01:38.406000,17.0,MEDIUM,7.0,2.0,True,2024,Singapore,98.406,9.995633109619689,1.0
RIC,RB,0 days 00:01:38.261000,18.0,MEDIUM,8.0,2.0,True,2024,Singapore,98.261,9.850633109619679,1.0
RIC,RB,0 days 00:01:38.639000,19.0,MEDIUM,9.0,2.0,True,2024,Singapore,98.639,10.228633109619679,1.0
RIC,RB,0 days 00:01:38.892000,20.0,MEDIUM,10.0,2.0,True,2024,Singapore,98.892,10.481633109619679,1.0
RIC,RB,0 days 00:01:38.801000,21.0,MEDIUM,11.0,2.0,True,2024,Singapore,98.801,10.390633109619685,1.0
RIC,RB,0 days 00:01:38.625000,22.0,MEDIUM,12.0,2.0,True,2024,Singapore,98.625,10.214633109619683,1.0
RIC,RB,0 days 00:01:38.992000,23.0,MEDIUM,13.0,2.0,True,2024,Singapore,98.992,10.581633109619688,1.0
RIC,RB,0 days 00:01:39.074000,24.0,MEDIUM,14.0,2.0,True,2024,Singapore,99.074,10.663633109619681,1.0
RIC,RB,0 days 00:01:39.495000,25.0,MEDIUM,15.0,2.0,True,2024,Singapore,99.495,11.084633109619688,1.0
RIC,RB,0 days 00:01:40.181000,26.0,MEDIUM,16.0,2.0,True,2024,Singapore,100.181,11.77063310961968,1.0
RIC,RB,0 days 00:01:40.285000,27.0,MEDIUM,17.0,2.0,True,2024,Singapore,100.285,11.87463310961968,1.0
RIC,RB,0 days 00:01:40.194000,28.0,MEDIUM,18.0,2.0,True,2024,Singapore,100.194,11.783633109619686,1.0
RIC,RB,0 days 00:01:39.251000,29.0,MEDIUM,19.0,2.0,True,2024,Singapore,99.251,10.840633109619688,1.0
RIC,RB,0 days 00:01:39.563000,30.0,MEDIUM,20.0,2.0,True,2024,Singapore,99.563,11.152633109619686,1.0
RIC,RB,0 days 00:01:41.160000,31.0,MEDIUM,21.0,2.0,True,2024,Singapore,101.16,12.74963310961968,1.0
RIC,RB,0 days 00:01:39.528000,32.0,MEDIUM,22.0,2.0,True,2024,Singapore,99.528,11.117633109619689,1.0
RIC,RB,0 days 00:01:39.378000,33.0,MEDIUM,23.0,2.0,True,2024,Singapore,99.378,10.967633109619683,1.0
RIC,RB,0 days 00:01:40.561000,34.0,MEDIUM,24.0,2.0,True,2024,Singapore,100.561,12.15063310961969,1.0
RIC,RB,0 days 00:01:40.666000,35.0,MEDIUM,25.0,2.0,True,2024,Singapore,100.666,12.25563310961968,1.0
RIC,RB,0 days 00:01:40.011000,36.0,MEDIUM,26.0,2.0,True,2024,Singapore,100.011,11.600633109619679,1.0
RIC,RB,0 days 00:01:38.639000,37.0,MEDIUM,27.0,2.0,True,2024,Singapore,98.639,10.228633109619679,1.0
RIC,RB,0 days 00:01:38.286000,38.0,MEDIUM,28.0,2.0,True,2024,Singapore,98.286,9.875633109619685,1.0
RIC,RB,0 days 00:01:38.564000,39.0,MEDIUM,29.0,2.0,True,2024,Singapore,98.564,10.153633109619676,1.0
RIC,RB,0 days 00:01:38.602000,40.0,MEDIUM,30.0,2.0,True,2024,Singapore,98.602,10.191633109619687,1.0
RIC,RB,0 days 00:01:41.769000,41.0,MEDIUM,31.0,2.0,True,2024,Singapore,101.769,13.358633109619689,1.0
RIC,RB,0 days 00:01:41.223000,42.0,MEDIUM,32.0,2.0,True,2024,Singapore,101.223,12.812633109619682,1.0
RIC,RB,0 days 00:01:39.045000,43.0,MEDIUM,33.0,2.0,True,2024,Singapore,99.045,10.634633109619685,1.0
RIC,RB,0 days 00:01:38.963000,44.0,MEDIUM,34.0,2.0,True,2024,Singapore,98.963,10.552633109619677,1.0
RIC,RB,0 days 00:01:43.383000,45.0,MEDIUM,35.0,2.0,True,2024,Singapore,103.383,14.972633109619679,1.0
RIC,RB,0 days 00:01:37.010000,48.0,SOFT,2.0,3.0,True,2024,Singapore,97.01,8.599633109619688,0.0
RIC,RB,0 days 00:01:37.411000,49.0,SOFT,3.0,3.0,True,2024,Singapore,97.411,9.000633109619685,0.0
RIC,RB,0 days 00:01:37.247000,50.0,SOFT,4.0,3.0,True,2024,Singapore,97.247,8.836633109619683,0.0
RIC,RB,0 days 00:01:36.765000,51.0,SOFT,5.0,3.0,True,2024,Singapore,96.765,8.354633109619684,0.0
RIC,RB,0 days 00:01:37.348000,52.0,SOFT,6.0,3.0,True,2024,Singapore,97.348,8.937633109619682,0.0
RIC,RB,0 days 00:01:37.382000,53.0,SOFT,7.0,3.0,True,2024,Singapore,97.382,8.971633109619688,0.0
RIC,RB,0 days 00:01:40.450000,54.0,SOFT,8.0,3.0,True,2024,Singapore,100.45,12.039633109619686,0.0
RIC,RB,0 days 00:01:38.263000,55.0,SOFT,9.0,3.0,True,2024,Singapore,98.263,9.852633109619688,0.0
RIC,RB,0 days 00:01:37.061000,56.0,SOFT,10.0,3.0,True,2024,Singapore,97.061,8.65063310961969,0.0
RIC,RB,0 days 00:01:36.357000,57.0,SOFT,11.0,3.0,True,2024,Singapore,96.357,7.9466331096196825,0.0
RIC,RB,0 days 00:01:34.486000,60.0,SOFT,5.0,4.0,True,2024,Singapore,94.486,6.075633109619687,0.0
RIC,RB,0 days 00:01:39.550000,61.0,SOFT,6.0,4.0,True,2024,Singapore,99.55,11.13963310961968,0.0
MAG,Haas F1 Team,0 days 00:01:40.386000,2.0,HARD,2.0,1.0,True,2024,Singapore,100.386,11.296972055888219,2.0
MAG,Haas F1 Team,0 days 00:01:39.696000,3.0,HARD,3.0,1.0,True,2024,Singapore,99.696,10.606972055888221,2.0
MAG,Haas F1 Team,0 days 00:01:39.489000,4.0,HARD,4.0,1.0,True,2024,Singapore,99.489,10.399972055888227,2.0
MAG,Haas F1 Team,0 days 00:01:38.948000,5.0,HARD,5.0,1.0,True,2024,Singapore,98.948,9.858972055888216,2.0
MAG,Haas F1 Team,0 days 00:01:39.467000,6.0,HARD,6.0,1.0,True,2024,Singapore,99.467,10.377972055888222,2.0
MAG,Haas F1 Team,0 days 00:01:39.156000,7.0,HARD,7.0,1.0,True,2024,Singapore,99.156,10.066972055888229,2.0
MAG,Haas F1 Team,0 days 00:01:39.436000,8.0,HARD,8.0,1.0,True,2024,Singapore,99.436,10.34697205588823,2.0
MAG,Haas F1 Team,0 days 00:01:39.858000,9.0,HARD,9.0,1.0,True,2024,Singapore,99.858,10.768972055888227,2.0
MAG,Haas F1 Team,0 days 00:01:39.263000,10.0,HARD,10.0,1.0,True,2024,Singapore,99.263,10.173972055888228,2.0
MAG,Haas F1 Team,0 days 00:01:39.735000,11.0,HARD,11.0,1.0,True,2024,Singapore,99.735,10.645972055888222,2.0
MAG,Haas F1 Team,0 days 00:01:39.708000,12.0,HARD,12.0,1.0,True,2024,Singapore,99.708,10.618972055888221,2.0
MAG,Haas F1 Team,0 days 00:01:39.637000,13.0,HARD,13.0,1.0,True,2024,Singapore,99.637,10.547972055888224,2.0
MAG,Haas F1 Team,0 days 00:01:39.568000,14.0,HARD,14.0,1.0,True,2024,Singapore,99.568,10.478972055888221,2.0
MAG,Haas F1 Team,0 days 00:01:39.385000,15.0,HARD,15.0,1.0,True,2024,Singapore,99.385,10.295972055888228,2.0
MAG,Haas F1 Team,0 days 00:01:39.274000,16.0,HARD,16.0,1.0,True,2024,Singapore,99.274,10.184972055888224,2.0
MAG,Haas F1 Team,0 days 00:01:39.441000,17.0,HARD,17.0,1.0,True,2024,Singapore,99.441,10.351972055888226,2.0
MAG,Haas F1 Team,0 days 00:01:39.706000,18.0,HARD,18.0,1.0,True,2024,Singapore,99.706,10.616972055888226,2.0
MAG,Haas F1 Team,0 days 00:01:40.700000,19.0,HARD,19.0,1.0,True,2024,Singapore,100.7,11.610972055888226,2.0
MAG,Haas F1 Team,0 days 00:01:40.283000,20.0,HARD,20.0,1.0,True,2024,Singapore,100.283,11.193972055888224,2.0
MAG,Haas F1 Team,0 days 00:01:40.483000,21.0,HARD,21.0,1.0,True,2024,Singapore,100.483,11.393972055888227,2.0
MAG,Haas F1 Team,0 days 00:01:40.347000,22.0,HARD,22.0,1.0,True,2024,Singapore,100.347,11.257972055888217,2.0
MAG,Haas F1 Team,0 days 00:01:40.303000,23.0,HARD,23.0,1.0,True,2024,Singapore,100.303,11.21397205588822,2.0
MAG,Haas F1 Team,0 days 00:01:40.508000,24.0,HARD,24.0,1.0,True,2024,Singapore,100.508,11.418972055888219,2.0
MAG,Haas F1 Team,0 days 00:01:40.389000,25.0,HARD,25.0,1.0,True,2024,Singapore,100.389,11.299972055888219,2.0
MAG,Haas F1 Team,0 days 00:01:42.209000,26.0,HARD,26.0,1.0,True,2024,Singapore,102.209,13.119972055888226,2.0
MAG,Haas F1 Team,0 days 00:01:40.970000,27.0,HARD,27.0,1.0,True,2024,Singapore,100.97,11.880972055888222,2.0
MAG,Haas F1 Team,0 days 00:01:38.131000,30.0,MEDIUM,2.0,2.0,True,2024,Singapore,98.131,9.041972055888223,1.0
MAG,Haas F1 Team,0 days 00:01:38.206000,31.0,MEDIUM,3.0,2.0,True,2024,Singapore,98.206,9.116972055888226,1.0
MAG,Haas F1 Team,0 days 00:01:38.472000,32.0,MEDIUM,4.0,2.0,True,2024,Singapore,98.472,9.382972055888217,1.0
MAG,Haas F1 Team,0 days 00:01:38.360000,33.0,MEDIUM,5.0,2.0,True,2024,Singapore,98.36,9.270972055888222,1.0
MAG,Haas F1 Team,0 days 00:01:37.926000,34.0,MEDIUM,6.0,2.0,True,2024,Singapore,97.926,8.836972055888225,1.0
MAG,Haas F1 Team,0 days 00:01:38.293000,35.0,MEDIUM,7.0,2.0,True,2024,Singapore,98.293,9.20397205588823,1.0
MAG,Haas F1 Team,0 days 00:01:38.536000,36.0,MEDIUM,8.0,2.0,True,2024,Singapore,98.536,9.446972055888224,1.0
MAG,Haas F1 Team,0 days 00:01:40.825000,37.0,MEDIUM,9.0,2.0,True,2024,Singapore,100.825,11.735972055888226,1.0
MAG,Haas F1 Team,0 days 00:01:38.615000,38.0,MEDIUM,10.0,2.0,True,2024,Singapore,98.615,9.525972055888218,1.0
MAG,Haas F1 Team,0 days 00:01:38.560000,39.0,MEDIUM,11.0,2.0,True,2024,Singapore,98.56,9.470972055888225,1.0
MAG,Haas F1 Team,0 days 00:01:39.835000,40.0,MEDIUM,12.0,2.0,True,2024,Singapore,99.835,10.745972055888217,1.0
MAG,Haas F1 Team,0 days 00:01:38.197000,41.0,MEDIUM,13.0,2.0,True,2024,Singapore,98.197,9.107972055888226,1.0
MAG,Haas F1 Team,0 days 00:01:38.166000,42.0,MEDIUM,14.0,2.0,True,2024,Singapore,98.166,9.07697205588822,1.0
MAG,Haas F1 Team,0 days 00:01:38.083000,43.0,MEDIUM,15.0,2.0,True,2024,Singapore,98.083,8.993972055888221,1.0
MAG,Haas F1 Team,0 days 00:01:38.812000,44.0,MEDIUM,16.0,2.0,True,2024,Singapore,98.812,9.72297205588822,1.0
MAG,Haas F1 Team,0 days 00:01:40.315000,45.0,MEDIUM,17.0,2.0,True,2024,Singapore,100.315,11.22597205588822,1.0
MAG,Haas F1 Team,0 days 00:01:38.655000,46.0,MEDIUM,18.0,2.0,True,2024,Singapore,98.655,9.565972055888224,1.0
MAG,Haas F1 Team,0 days 00:01:38.264000,47.0,MEDIUM,19.0,2.0,True,2024,Singapore,98.264,9.174972055888219,1.0
MAG,Haas F1 Team,0 days 00:01:38.204000,48.0,MEDIUM,20.0,2.0,True,2024,Singapore,98.204,9.114972055888217,1.0
MAG,Haas F1 Team,0 days 00:01:34.754000,51.0,SOFT,2.0,3.0,True,2024,Singapore,94.754,5.664972055888228,0.0
MAG,Haas F1 Team,0 days 00:01:37.425000,52.0,SOFT,3.0,3.0,True,2024,Singapore,97.425,8.33597205588822,0.0
MAG,Haas F1 Team,0 days 00:01:38.089000,53.0,SOFT,4.0,3.0,True,2024,Singapore,98.089,8.999972055888222,0.0
MAG,Haas F1 Team,0 days 00:01:38.134000,54.0,SOFT,5.0,3.0,True,2024,Singapore,98.134,9.044972055888223,0.0
MAG,Haas F1 Team,0 days 00:01:38.526000,55.0,SOFT,6.0,3.0,True,2024,Singapore,98.526,9.43697205588822,0.0
MAG,Haas F1 Team,0 days 00:01:38.431000,56.0,SOFT,7.0,3.0,True,2024,Singapore,98.431,9.34197205588822,0.0
ALB,Williams,0 days 00:01:40.750000,2.0,MEDIUM,2.0,1.0,True,2024,Singapore,100.75,11.779708806818178,1.0
ALB,Williams,0 days 00:01:39.762000,3.0,MEDIUM,3.0,1.0,True,2024,Singapore,99.762,10.791708806818178,1.0
ALB,Williams,0 days 00:01:39.285000,4.0,MEDIUM,4.0,1.0,True,2024,Singapore,99.285,10.314708806818174,1.0
ALB,Williams,0 days 00:01:39.252000,5.0,MEDIUM,5.0,1.0,True,2024,Singapore,99.252,10.281708806818173,1.0
ALB,Williams,0 days 00:01:39.267000,6.0,MEDIUM,6.0,1.0,True,2024,Singapore,99.267,10.296708806818174,1.0
ALB,Williams,0 days 00:01:39.039000,7.0,MEDIUM,7.0,1.0,True,2024,Singapore,99.039,10.06870880681818,1.0
ALB,Williams,0 days 00:01:39.316000,8.0,MEDIUM,8.0,1.0,True,2024,Singapore,99.316,10.34570880681818,1.0
ALB,Williams,0 days 00:01:39.767000,9.0,MEDIUM,9.0,1.0,True,2024,Singapore,99.767,10.796708806818174,1.0
ALB,Williams,0 days 00:01:39.896000,10.0,MEDIUM,10.0,1.0,True,2024,Singapore,99.896,10.925708806818179,1.0
ALB,Williams,0 days 00:01:36.888000,13.0,HARD,2.0,2.0,True,2024,Singapore,96.888,7.917708806818183,2.0
ALB,Williams,0 days 00:01:38.740000,14.0,HARD,3.0,2.0,True,2024,Singapore,98.74,9.769708806818173,2.0
VER,Red Bull Racing,0 days 00:01:39.991000,2.0,MEDIUM,2.0,1.0,True,2024,United States,99.991,12.484167668269222,1.0
VER,Red Bull Racing,0 days 00:01:39.779000,6.0,MEDIUM,6.0,1.0,True,2024,United States,99.779,12.27216766826922,1.0
VER,Red Bull Racing,0 days 00:01:39.731000,7.0,MEDIUM,7.0,1.0,True,2024,United States,99.731,12.224167668269217,1.0
VER,Red Bull Racing,0 days 00:01:40.082000,8.0,MEDIUM,8.0,1.0,True,2024,United States,100.082,12.575167668269216,1.0
VER,Red Bull Racing,0 days 00:01:40.032000,9.0,MEDIUM,9.0,1.0,True,2024,United States,100.032,12.52516766826922,1.0
VER,Red Bull Racing,0 days 00:01:39.970000,10.0,MEDIUM,10.0,1.0,True,2024,United States,99.97,12.463167668269222,1.0
VER,Red Bull Racing,0 days 00:01:40.246000,11.0,MEDIUM,11.0,1.0,True,2024,United States,100.246,12.739167668269218,1.0
VER,Red Bull Racing,0 days 00:01:40.182000,12.0,MEDIUM,12.0,1.0,True,2024,United States,100.182,12.675167668269225,1.0
VER,Red Bull Racing,0 days 00:01:39.936000,13.0,MEDIUM,13.0,1.0,True,2024,United States,99.936,12.42916766826923,1.0
VER,Red Bull Racing,0 days 00:01:39.846000,14.0,MEDIUM,14.0,1.0,True,2024,United States,99.846,12.339167668269226,1.0
VER,Red Bull Racing,0 days 00:01:40.192000,15.0,MEDIUM,15.0,1.0,True,2024,United States,100.192,12.685167668269216,1.0
VER,Red Bull Racing,0 days 00:01:40.033000,16.0,MEDIUM,16.0,1.0,True,2024,United States,100.033,12.526167668269224,1.0
VER,Red Bull Racing,0 days 00:01:40.160000,17.0,MEDIUM,17.0,1.0,True,2024,United States,100.16,12.65316766826922,1.0
VER,Red Bull Racing,0 days 00:01:39.921000,18.0,MEDIUM,18.0,1.0,True,2024,United States,99.921,12.41416766826923,1.0
VER,Red Bull Racing,0 days 00:01:39.981000,19.0,MEDIUM,19.0,1.0,True,2024,United States,99.981,12.474167668269217,1.0
VER,Red Bull Racing,0 days 00:01:39.986000,20.0,MEDIUM,20.0,1.0,True,2024,United States,99.986,12.479167668269227,1.0
VER,Red Bull Racing,0 days 00:01:39.803000,21.0,MEDIUM,21.0,1.0,True,2024,United States,99.803,12.29616766826922,1.0
VER,Red Bull Racing,0 days 00:01:40.099000,22.0,MEDIUM,22.0,1.0,True,2024,United States,100.099,12.592167668269227,1.0
VER,Red Bull Racing,0 days 00:01:40.420000,23.0,MEDIUM,23.0,1.0,True,2024,United States,100.42,12.913167668269224,1.0
VER,Red Bull Racing,0 days 00:01:40.318000,24.0,MEDIUM,24.0,1.0,True,2024,United States,100.318,12.81116766826922,1.0
VER,Red Bull Racing,0 days 00:01:39.046000,27.0,HARD,2.0,2.0,True,2024,United States,99.046,11.53916766826923,2.0
VER,Red Bull Racing,0 days 00:01:38.784000,28.0,HARD,3.0,2.0,True,2024,United States,98.784,11.277167668269229,2.0
VER,Red Bull Racing,0 days 00:01:39.067000,29.0,HARD,4.0,2.0,True,2024,United States,99.067,11.560167668269216,2.0
VER,Red Bull Racing,0 days 00:01:38.750000,30.0,HARD,5.0,2.0,True,2024,United States,98.75,11.243167668269223,2.0
VER,Red Bull Racing,0 days 00:01:39.058000,31.0,HARD,6.0,2.0,True,2024,United States,99.058,11.55116766826923,2.0
VER,Red Bull Racing,0 days 00:01:39.106000,32.0,HARD,7.0,2.0,True,2024,United States,99.106,11.599167668269217,2.0
VER,Red Bull Racing,0 days 00:01:38.827000,33.0,HARD,8.0,2.0,True,2024,United States,98.827,11.320167668269221,2.0
VER,Red Bull Racing,0 days 00:01:39.063000,34.0,HARD,9.0,2.0,True,2024,United States,99.063,11.556167668269225,2.0
VER,Red Bull Racing,0 days 00:01:39.004000,35.0,HARD,10.0,2.0,True,2024,United States,99.004,11.497167668269228,2.0
VER,Red Bull Racing,0 days 00:01:38.715000,36.0,HARD,11.0,2.0,True,2024,United States,98.715,11.208167668269226,2.0
VER,Red Bull Racing,0 days 00:01:38.963000,37.0,HARD,12.0,2.0,True,2024,United States,98.963,11.456167668269217,2.0
VER,Red Bull Racing,0 days 00:01:38.641000,38.0,HARD,13.0,2.0,True,2024,United States,98.641,11.134167668269228,2.0
VER,Red Bull Racing,0 days 00:01:38.358000,39.0,HARD,14.0,2.0,True,2024,United States,98.358,10.851167668269227,2.0
VER,Red Bull Racing,0 days 00:01:38.624000,40.0,HARD,15.0,2.0,True,2024,United States,98.624,11.117167668269218,2.0
VER,Red Bull Racing,0 days 00:01:38.463000,41.0,HARD,16.0,2.0,True,2024,United States,98.463,10.956167668269217,2.0
VER,Red Bull Racing,0 days 00:01:38.117000,42.0,HARD,17.0,2.0,True,2024,United States,98.117,10.610167668269227,2.0
VER,Red Bull Racing,0 days 00:01:38.526000,43.0,HARD,18.0,2.0,True,2024,United States,98.526,11.019167668269219,2.0
VER,Red Bull Racing,0 days 00:01:38.453000,44.0,HARD,19.0,2.0,True,2024,United States,98.453,10.946167668269226,2.0
VER,Red Bull Racing,0 days 00:01:38.269000,45.0,HARD,20.0,2.0,True,2024,United States,98.269,10.762167668269228,2.0
VER,Red Bull Racing,0 days 00:01:38.255000,46.0,HARD,21.0,2.0,True,2024,United States,98.255,10.748167668269218,2.0
VER,Red Bull Racing,0 days 00:01:39.191000,47.0,HARD,22.0,2.0,True,2024,United States,99.191,11.684167668269225,2.0
VER,Red Bull Racing,0 days 00:01:38.572000,48.0,HARD,23.0,2.0,True,2024,United States,98.572,11.065167668269225,2.0
VER,Red Bull Racing,0 days 00:01:38.598000,49.0,HARD,24.0,2.0,True,2024,United States,98.598,11.091167668269222,2.0
VER,Red Bull Racing,0 days 00:01:38.692000,50.0,HARD,25.0,2.0,True,2024,United States,98.692,11.185167668269216,2.0
VER,Red Bull Racing,0 days 00:01:39.105000,51.0,HARD,26.0,2.0,True,2024,United States,99.105,11.598167668269227,2.0
VER,Red Bull Racing,0 days 00:01:40.819000,52.0,HARD,27.0,2.0,True,2024,United States,100.819,13.312167668269225,2.0
VER,Red Bull Racing,0 days 00:01:39.384000,53.0,HARD,28.0,2.0,True,2024,United States,99.384,11.877167668269223,2.0
VER,Red Bull Racing,0 days 00:01:38.661000,54.0,HARD,29.0,2.0,True,2024,United States,98.661,11.154167668269224,2.0
VER,Red Bull Racing,0 days 00:01:38.252000,55.0,HARD,30.0,2.0,True,2024,United States,98.252,10.745167668269218,2.0
VER,Red Bull Racing,0 days 00:01:39.018000,56.0,HARD,31.0,2.0,True,2024,United States,99.018,11.511167668269223,2.0
GAS,Alpine,0 days 00:01:42.067000,2.0,MEDIUM,2.0,1.0,True,2024,United States,102.067,13.335785763175892,1.0
GAS,Alpine,0 days 00:01:42.096000,6.0,MEDIUM,6.0,1.0,True,2024,United States,102.096,13.364785763175902,1.0
GAS,Alpine,0 days 00:01:41.487000,7.0,MEDIUM,7.0,1.0,True,2024,United States,101.487,12.755785763175894,1.0
GAS,Alpine,0 days 00:01:41.037000,8.0,MEDIUM,8.0,1.0,True,2024,United States,101.037,12.305785763175905,1.0
GAS,Alpine,0 days 00:01:40.712000,9.0,MEDIUM,9.0,1.0,True,2024,United States,100.712,11.980785763175902,1.0
GAS,Alpine,0 days 00:01:40.571000,10.0,MEDIUM,10.0,1.0,True,2024,United States,100.571,11.839785763175897,1.0
GAS,Alpine,0 days 00:01:41.291000,11.0,MEDIUM,11.0,1.0,True,2024,United States,101.291,12.559785763175896,1.0
GAS,Alpine,0 days 00:01:41.086000,12.0,MEDIUM,12.0,1.0,True,2024,United States,101.086,12.354785763175897,1.0
GAS,Alpine,0 days 00:01:41.046000,13.0,MEDIUM,13.0,1.0,True,2024,United States,101.046,12.314785763175905,1.0
GAS,Alpine,0 days 00:01:41.551000,14.0,MEDIUM,14.0,1.0,True,2024,United States,101.551,12.8197857631759,1.0
GAS,Alpine,0 days 00:01:41.499000,15.0,MEDIUM,15.0,1.0,True,2024,United States,101.499,12.767785763175894,1.0
GAS,Alpine,0 days 00:01:41.306000,16.0,MEDIUM,16.0,1.0,True,2024,United States,101.306,12.574785763175896,1.0
GAS,Alpine,0 days 00:01:42.142000,17.0,MEDIUM,17.0,1.0,True,2024,United States,102.142,13.410785763175895,1.0
GAS,Alpine,0 days 00:01:41.596000,20.0,HARD,2.0,2.0,True,2024,United States,101.596,12.864785763175902,2.0
GAS,Alpine,0 days 00:01:41.132000,21.0,HARD,3.0,2.0,True,2024,United States,101.132,12.400785763175904,2.0
GAS,Alpine,0 days 00:01:41.033000,22.0,HARD,4.0,2.0,True,2024,United States,101.033,12.3017857631759,2.0
GAS,Alpine,0 days 00:01:41.083000,23.0,HARD,5.0,2.0,True,2024,United States,101.083,12.351785763175897,2.0
GAS,Alpine,0 days 00:01:40.915000,24.0,HARD,6.0,2.0,True,2024,United States,100.915,12.183785763175905,2.0
GAS,Alpine,0 days 00:01:40.986000,25.0,HARD,7.0,2.0,True,2024,United States,100.986,12.254785763175903,2.0
GAS,Alpine,0 days 00:01:41.954000,26.0,HARD,8.0,2.0,True,2024,United States,101.954,13.222785763175892,2.0
GAS,Alpine,0 days 00:01:42.407000,27.0,HARD,9.0,2.0,True,2024,United States,102.407,13.675785763175895,2.0
GAS,Alpine,0 days 00:01:40.730000,28.0,HARD,10.0,2.0,True,2024,United States,100.73,11.998785763175903,2.0
GAS,Alpine,0 days 00:01:40.435000,29.0,HARD,11.0,2.0,True,2024,United States,100.435,11.703785763175901,2.0
GAS,Alpine,0 days 00:01:40.672000,30.0,HARD,12.0,2.0,True,2024,United States,100.672,11.940785763175896,2.0
GAS,Alpine,0 days 00:01:40.791000,31.0,HARD,13.0,2.0,True,2024,United States,100.791,12.059785763175896,2.0
GAS,Alpine,0 days 00:01:40.493000,32.0,HARD,14.0,2.0,True,2024,United States,100.493,11.761785763175894,2.0
GAS,Alpine,0 days 00:01:40.244000,33.0,HARD,15.0,2.0,True,2024,United States,100.244,11.512785763175899,2.0
GAS,Alpine,0 days 00:01:39.905000,34.0,HARD,16.0,2.0,True,2024,United States,99.905,11.1737857631759,2.0
GAS,Alpine,0 days 00:01:39.866000,35.0,HARD,17.0,2.0,True,2024,United States,99.866,11.134785763175898,2.0
GAS,Alpine,0 days 00:01:40.630000,36.0,HARD,18.0,2.0,True,2024,United States,100.63,11.898785763175894,2.0
GAS,Alpine,0 days 00:01:40.698000,37.0,HARD,19.0,2.0,True,2024,United States,100.698,11.966785763175892,2.0
GAS,Alpine,0 days 00:01:40.845000,38.0,HARD,20.0,2.0,True,2024,United States,100.845,12.113785763175898,2.0
GAS,Alpine,0 days 00:01:39.981000,39.0,HARD,21.0,2.0,True,2024,United States,99.981,11.249785763175893,2.0
GAS,Alpine,0 days 00:01:39.899000,40.0,HARD,22.0,2.0,True,2024,United States,99.899,11.1677857631759,2.0
GAS,Alpine,0 days 00:01:40.583000,41.0,HARD,23.0,2.0,True,2024,United States,100.583,11.851785763175897,2.0
GAS,Alpine,0 days 00:01:39.141000,42.0,HARD,24.0,2.0,True,2024,United States,99.141,10.409785763175904,2.0
GAS,Alpine,0 days 00:01:39.276000,43.0,HARD,25.0,2.0,True,2024,United States,99.276,10.544785763175895,2.0
GAS,Alpine,0 days 00:01:39.550000,44.0,HARD,26.0,2.0,True,2024,United States,99.55,10.818785763175896,2.0
GAS,Alpine,0 days 00:01:40.665000,45.0,HARD,27.0,2.0,True,2024,United States,100.665,11.933785763175905,2.0
GAS,Alpine,0 days 00:01:39.364000,46.0,HARD,28.0,2.0,True,2024,United States,99.364,10.632785763175903,2.0
